bhk_name,bhk_url,bhk_price,bhk_area,bhk_location,bhk_location_url
2,https://www.makaan.com/mumbai/jp-infra-codename-dream-home-tower-c-in-mira-road-east-19676187/2bhk-2t-1060-sqft-apartment,80 L,1060,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-codename-dream-home-tower-c-in-mira-road-east-19676124/1bhk-2t-755-sqft-apartment,67 L,755,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-codename-dream-home-tower-c-in-mira-road-east-19676085/1bhk-2t-755-sqft-apartment,66.5 L,755,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-codename-dream-home-tower-c-in-mira-road-east-19675990/1bhk-2t-745-sqft-apartment,64.5 L,745,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-codename-dream-home-tower-c-in-mira-road-east-19675963/1bhk-2t-745-sqft-apartment,64 L,745,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-codename-dream-home-tower-c-in-mira-road-east-19672661/1bhk-2t-735-sqft-apartment,63.5 L,735,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-codename-dream-home-tower-c-in-mira-road-east-19672335/1bhk-2t-720-sqft-apartment,61.1 L,720,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/raj-realty-akshay-in-mira-road-east-19672309/1bhk-2t-690-sqft-apartment,61 L,690,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-codename-dream-home-tower-b-in-mira-road-east-19672277/1bhk-2t-740-sqft-apartment,62.5 L,740,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/raj-realty-akshay-in-mira-road-east-19672260/2bhk-2t-1071-sqft-apartment,87.5 L,1071,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-codename-dream-home-tower-b-in-mira-road-east-19672255/1bhk-2t-740-sqft-apartment,62 L,740,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/man-infraconstruction-aradhya-d-and-e-tower-in-bhayandar-east-19671996/1bhk-2t-745-sqft-apartment,68 L,745,Bhayandar East,https://www.makaan.com/mumbai-property/bhayandar-east-flats-for-sale-51209
1,https://www.makaan.com/mumbai/pramanik-housing-walchand-paradise-in-mira-road-east-19671101/1bhk-2t-720-sqft-apartment,67 L,720,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/pramanik-housing-walchand-paradise-in-mira-road-east-19671006/1bhk-2t-720-sqft-apartment,66.9 L,720,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-north-phase-6-alexa-in-mira-road-east-19671009/1bhk-2t-750-sqft-apartment,69 L,750,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
3,https://www.makaan.com/mumbai/hiranandani-developers-rodas-enclave-phillipa-in-thane-west-19671008/3bhk-3t-1800-sqft-apartment,3.25 Cr,1800,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/jp-infra-north-phase-6-alexa-in-mira-road-east-19671242/1bhk-2t-750-sqft-apartment,69.5 L,750,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/jk-developers-iris-in-mira-road-east-19677169/2bhk-2t-1000-sqft-apartment,88.5 L,1000,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/jk-developers-iris-in-mira-road-east-19677112/2bhk-2t-1000-sqft-apartment,88 L,1000,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/jk-developers-iris-in-mira-road-east-19677059/2bhk-2t-975-sqft-apartment,87.5 L,975,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-north-phase-6-alexa-in-mira-road-east-19671242/1bhk-2t-750-sqft-apartment,69.5 L,750,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/jp-infra-north-aviva-in-mira-road-east-19671568/1bhk-2t-600-sqft-apartment,52 L,600,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/man-infraconstruction-aradhya-d-and-e-tower-in-bhayandar-east-19672105/2bhk-2t-1050-sqft-apartment,1.04 Cr,1050,Bhayandar East,https://www.makaan.com/mumbai-property/bhayandar-east-flats-for-sale-51209
2,https://www.makaan.com/mumbai/man-infraconstruction-aradhya-d-and-e-tower-in-bhayandar-east-19672079/2bhk-2t-1050-sqft-apartment,1.03 Cr,1050,Bhayandar East,https://www.makaan.com/mumbai-property/bhayandar-east-flats-for-sale-51209
1,https://www.makaan.com/mumbai/jp-infra-codename-dream-home-tower-b-in-mira-road-east-19672052/1bhk-2t-710-sqft-apartment,61.5 L,710,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/man-infraconstruction-aradhya-d-and-e-tower-in-bhayandar-east-19671976/1bhk-2t-745-sqft-apartment,69 L,745,Bhayandar East,https://www.makaan.com/mumbai-property/bhayandar-east-flats-for-sale-51209
1,https://www.makaan.com/mumbai/builder-project-in-andheri-west-19669086/1bhk-1t-635-sqft-apartment,1.8 Cr,635,Andheri West,https://www.makaan.com/mumbai-property/andheri-west-flats-for-sale-50023
1,https://www.makaan.com/mumbai/builder-project-in-andheri-west-19669081/1bhk-2t-650-sqft-apartment,1.45 Cr,650,Andheri West,https://www.makaan.com/mumbai-property/andheri-west-flats-for-sale-50023
2,https://www.makaan.com/mumbai/jk-developers-iris-in-mira-road-east-19677169/2bhk-2t-1000-sqft-apartment,88.5 L,1000,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/jk-developers-iris-in-mira-road-east-19677112/2bhk-2t-1000-sqft-apartment,88 L,1000,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/jk-developers-iris-in-mira-road-east-19677059/2bhk-2t-975-sqft-apartment,87.5 L,975,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
2,https://www.makaan.com/mumbai/jk-developers-iris-in-mira-road-east-19677040/2bhk-2t-975-sqft-apartment,87 L,975,Mira Road East,https://www.makaan.com/mumbai-property/mira-road-east-flats-for-sale-51735
1,https://www.makaan.com/mumbai/dynamix-group-parkwoods-in-thane-west-19669575/1bhk-1t-710-sqft-apartment,72 L,710,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669572/2bhk-2t-1030-sqft-apartment,1.15 Cr,1030,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/hiranandani-developers-villa-grand-in-thane-west-19669570/2bhk-2t-890-sqft-apartment,1.1 Cr,890,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/dynamix-group-parkwoods-in-thane-west-19669569/1bhk-2t-710-sqft-apartment,71 L,710,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669513/2bhk-2t-920-sqft-apartment,1.1 Cr,920,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669510/2bhk-2t-905-sqft-apartment,1.1 Cr,905,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/hiranandani-developers-canosa-in-thane-west-19669506/2bhk-2t-895-sqft-apartment,1.07 Cr,895,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/hiranandani-developers-crown-in-thane-west-19669503/1bhk-2t-630-sqft-apartment,85 L,630,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
3,https://www.makaan.com/mumbai/hiranandani-developers-rodas-enclave-eva-in-thane-west-19669499/3bhk-2t-1210-sqft-apartment,2.1 Cr,1210,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/cosmos-group-orchid-in-thane-west-19669498/1bhk-2t-600-sqft-apartment,57 L,600,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
3,https://www.makaan.com/mumbai/hiranandani-developers-rodas-enclave-eva-in-thane-west-19669496/3bhk-2t-1210-sqft-apartment,2 Cr,1210,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
4,https://www.makaan.com/mumbai/hiranandani-developers-rodas-enclave-royce-in-thane-west-19669495/4bhk-4t-2500-sqft-apartment,5.1 Cr,2500,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/hiranandani-developers-caviana-in-thane-west-19669494/2bhk-2t-950-sqft-apartment,1.15 Cr,950,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669491/2bhk-2t-950-sqft-apartment,1.15 Cr,950,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669489/2bhk-2t-1020-sqft-apartment,1.4 Cr,1020,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669479/2bhk-2t-910-sqft-apartment,1.12 Cr,910,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/hiranandani-developers-rodas-enclave-eva-in-thane-west-19669478/2bhk-2t-1065-sqft-apartment,1.72 Cr,1065,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/hiranandani-developers-oyster-in-thane-west-19669477/2bhk-2t-900-sqft-apartment,1.2 Cr,900,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669476/2bhk-2t-890-sqft-apartment,1.1 Cr,890,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669475/2bhk-2t-1040-sqft-apartment,1.55 Cr,1040,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669471/2bhk-2t-1030-sqft-apartment,1.13 Cr,1030,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669468/2bhk-2t-900-sqft-apartment,1.1 Cr,900,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
1,https://www.makaan.com/mumbai/hiranandani-developers-lavinia-in-thane-west-19669467/1bhk-2t-750-sqft-apartment,85 L,750,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/dynamix-group-parkwoods-in-thane-west-19669466/1bhk-2t-710-sqft-apartment,75 L,710,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669465/2bhk-2t-900-sqft-apartment,1.1 Cr,900,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/regency-group-regency-towers-in-thane-west-19669464/2bhk-2t-1125-sqft-apartment,1.32 Cr,1125,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/hiranandani-developers-rodas-enclave-eva-in-thane-west-19669461/2bhk-2t-1095-sqft-apartment,1.65 Cr,1095,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/dynamix-group-parkwoods-in-thane-west-19669456/1bhk-1t-710-sqft-apartment,75 L,710,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/madhav-shreeji-group-palacia-in-thane-west-19669398/1bhk-2t-600-sqft-apartment,66 L,600,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
3,https://www.makaan.com/mumbai/hiranandani-developers-rodas-enclave-eva-in-thane-west-19669391/3bhk-2t-1210-sqft-apartment,2.15 Cr,1210,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669567/2bhk-2t-910-sqft-apartment,1.35 Cr,910,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/hiranandani-developers-rodas-enclave-woodville-in-thane-west-19669565/2bhk-2t-1040-sqft-apartment,1.5 Cr,1040,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669551/1bhk-2t-620-sqft-apartment,70 L,620,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669548/2bhk-2t-920-sqft-apartment,1.1 Cr,920,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
1,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669543/1bhk-2t-630-sqft-apartment,80 L,630,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669541/2bhk-2t-900-sqft-apartment,1.1 Cr,900,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
1,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669540/1bhk-2t-595-sqft-apartment,75 L,595,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
1,https://www.makaan.com/mumbai/sb-group-prakruti-pearl-in-thane-west-19669538/1bhk-2t-590-sqft-apartment,72 L,590,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/dynamix-group-parkwoods-in-thane-west-19669529/2bhk-2t-1020-sqft-apartment,1 Cr,1020,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669528/2bhk-2t-980-sqft-apartment,1.25 Cr,980,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669526/2bhk-2t-910-sqft-apartment,1.36 Cr,910,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
1,https://www.makaan.com/mumbai/dynamix-group-parkwoods-in-thane-west-19669524/1bhk-1t-710-sqft-apartment,70 L,710,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669523/2bhk-2t-875-sqft-apartment,1.2 Cr,875,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669521/2bhk-2t-875-sqft-apartment,1.18 Cr,875,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/hiranandani-developers-estate-hill-grange-in-thane-west-19669519/2bhk-2t-940-sqft-apartment,1.27 Cr,940,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/swaraj-homes-penrith-chs-in-thane-west-19669517/1bhk-2t-630-sqft-apartment,82 L,630,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/hiranandani-developers-estate-winona-in-thane-west-19669516/2bhk-2t-925-sqft-apartment,1.32 Cr,925,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/hiranandani-developers-rodas-enclave-woodville-in-thane-west-19669515/2bhk-2t-1040-sqft-apartment,1.55 Cr,1040,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
1,https://www.makaan.com/mumbai/sb-group-prakruti-pearl-in-thane-west-19669538/1bhk-2t-590-sqft-apartment,72 L,590,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/dynamix-group-parkwoods-in-thane-west-19669529/2bhk-2t-1020-sqft-apartment,1 Cr,1020,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669528/2bhk-2t-980-sqft-apartment,1.25 Cr,980,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669526/2bhk-2t-910-sqft-apartment,1.36 Cr,910,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
1,https://www.makaan.com/mumbai/dynamix-group-parkwoods-in-thane-west-19669524/1bhk-1t-710-sqft-apartment,70 L,710,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669523/2bhk-2t-875-sqft-apartment,1.2 Cr,875,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/builder-project-in-hiranandani-estates-19669521/2bhk-2t-875-sqft-apartment,1.18 Cr,875,Hiranandani Estates,https://www.makaan.com/mumbai-property/hiranandani-estates-flats-for-sale-56577
2,https://www.makaan.com/mumbai/hiranandani-developers-estate-hill-grange-in-thane-west-19669519/2bhk-2t-940-sqft-apartment,1.27 Cr,940,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
